zt, wre_ref, wre, wre_refF, wm_ref, wm, wm_refF, va, ia, dwre, zdwre, e_induced
10.188000, 83.774114, 83.780416, 83.774114, 800.000000, 800.060187, 800.000000, 83.880260, 0.099823, -0.006304, 0.162245, 83.780416
10.189000, 83.774114, 83.780399, 83.774114, 800.000000, 800.060018, 800.000000, 83.880243, 0.099824, -0.006287, 0.162239, 83.780399
10.190000, 83.774114, 83.780381, 83.774114, 800.000000, 800.059850, 800.000000, 83.880226, 0.099824, -0.006269, 0.162232, 83.780381
10.191000, 83.774114, 83.780363, 83.774114, 800.000000, 800.059682, 800.000000, 83.880209, 0.099825, -0.006251, 0.162226, 83.780363
10.192000, 83.774114, 83.780346, 83.774114, 800.000000, 800.059514, 800.000000, 83.880191, 0.099825, -0.006234, 0.162220, 83.780346
10.193000, 83.774114, 83.780328, 83.774114, 800.000000, 800.059348, 800.000000, 83.880174, 0.099825, -0.006216, 0.162214, 83.780328
10.194000, 83.774114, 83.780311, 83.774114, 800.000000, 800.059181, 800.000000, 83.880157, 0.099826, -0.006199, 0.162207, 83.780311
10.195000, 83.774114, 83.780294, 83.774114, 800.000000, 800.059015, 800.000000, 83.880140, 0.099826, -0.006182, 0.162201, 83.780294
10.196000, 83.774114, 83.780276, 83.774114, 800.000000, 800.058850, 800.000000, 83.880124, 0.099827, -0.006164, 0.162195, 83.780276
10.197000, 83.774114, 83.780259, 83.774114, 800.000000, 800.058685, 800.000000, 83.880107, 0.099827, -0.006147, 0.162189, 83.780259
10.198000, 83.774114, 83.780242, 83.774114, 800.000000, 800.058520, 800.000000, 83.880090, 0.099828, -0.006130, 0.162183, 83.780242
10.199000, 83.774114, 83.780225, 83.774114, 800.000000, 800.058356, 800.000000, 83.880073, 0.099828, -0.006113, 0.162177, 83.780225
10.200000, 83.774114, 83.780208, 83.774114, 800.000000, 800.058193, 800.000000, 83.880056, 0.099829, -0.006095, 0.162171, 83.780208
10.201000, 83.774114, 83.780190, 83.774114, 800.000000, 800.058029, 800.000000, 83.880040, 0.099829, -0.006078, 0.162164, 83.780190
10.202000, 83.774114, 83.780173, 83.774114, 800.000000, 800.057867, 800.000000, 83.880023, 0.099830, -0.006061, 0.162158, 83.780173
10.203000, 83.774114, 83.780156, 83.774114, 800.000000, 800.057704, 800.000000, 83.880007, 0.099830, -0.006044, 0.162152, 83.780156
10.204000, 83.774114, 83.780139, 83.774114, 800.000000, 800.057543, 800.000000, 83.879990, 0.099831, -0.006027, 0.162146, 83.780139
10.205000, 83.774114, 83.780123, 83.774114, 800.000000, 800.057381, 800.000000, 83.879974, 0.099831, -0.006011, 0.162140, 83.780123
10.206000, 83.774114, 83.780106, 83.774114, 800.000000, 800.057220, 800.000000, 83.879957, 0.099832, -0.005994, 0.162134, 83.780106
10.207000, 83.774114, 83.780089, 83.774114, 800.000000, 800.057060, 800.000000, 83.879941, 0.099832, -0.005977, 0.162128, 83.780089
10.208000, 83.774114, 83.780072, 83.774114, 800.000000, 800.056900, 800.000000, 83.879924, 0.099833, -0.005960, 0.162122, 83.780072
10.209000, 83.774114, 83.780055, 83.774114, 800.000000, 800.056740, 800.000000, 83.879908, 0.099833, -0.005943, 0.162116, 83.780055
10.210000, 83.774114, 83.780039, 83.774114, 800.000000, 800.056581, 800.000000, 83.879892, 0.099834, -0.005927, 0.162110, 83.780039
10.211000, 83.774114, 83.780022, 83.774114, 800.000000, 800.056423, 800.000000, 83.879876, 0.099834, -0.005910, 0.162105, 83.780022
10.212000, 83.774114, 83.780006, 83.774114, 800.000000, 800.056264, 800.000000, 83.879860, 0.099835, -0.005894, 0.162099, 83.780006
10.213000, 83.774114, 83.779989, 83.774114, 800.000000, 800.056107, 800.000000, 83.879843, 0.099835, -0.005877, 0.162093, 83.779989
10.214000, 83.774114, 83.779973, 83.774114, 800.000000, 800.055949, 800.000000, 83.879827, 0.099835, -0.005861, 0.162087, 83.779973
10.215000, 83.774114, 83.779956, 83.774114, 800.000000, 800.055792, 800.000000, 83.879811, 0.099836, -0.005844, 0.162081, 83.779956
10.216000, 83.774114, 83.779940, 83.774114, 800.000000, 800.055636, 800.000000, 83.879795, 0.099836, -0.005828, 0.162075, 83.779940
10.217000, 83.774114, 83.779923, 83.774114, 800.000000, 800.055480, 800.000000, 83.879779, 0.099837, -0.005811, 0.162069, 83.779923
10.218000, 83.774114, 83.779907, 83.774114, 800.000000, 800.055324, 800.000000, 83.879764, 0.099837, -0.005795, 0.162064, 83.779907
10.219000, 83.774114, 83.779891, 83.774114, 800.000000, 800.055169, 800.000000, 83.879748, 0.099838, -0.005779, 0.162058, 83.779891
10.220000, 83.774114, 83.779875, 83.774114, 800.000000, 800.055015, 800.000000, 83.879732, 0.099838, -0.005763, 0.162052, 83.779875
10.221000, 83.774114, 83.779859, 83.774114, 800.000000, 800.054860, 800.000000, 83.879716, 0.099839, -0.005746, 0.162046, 83.779859
10.222000, 83.774114, 83.779842, 83.774114, 800.000000, 800.054707, 800.000000, 83.879700, 0.099839, -0.005730, 0.162041, 83.779842
10.223000, 83.774114, 83.779826, 83.774114, 800.000000, 800.054553, 800.000000, 83.879685, 0.099840, -0.005714, 0.162035, 83.779826
10.224000, 83.774114, 83.779810, 83.774114, 800.000000, 800.054400, 800.000000, 83.879669, 0.099840, -0.005698, 0.162029, 83.779810
10.225000, 83.774114, 83.779794, 83.774114, 800.000000, 800.054248, 800.000000, 83.879654, 0.099840, -0.005682, 0.162023, 83.779794
10.226000, 83.774114, 83.779778, 83.774114, 800.000000, 800.054096, 800.000000, 83.879638, 0.099841, -0.005666, 0.162018, 83.779778
10.227000, 83.774114, 83.779763, 83.774114, 800.000000, 800.053944, 800.000000, 83.879623, 0.099841, -0.005650, 0.162012, 83.779763
10.228000, 83.774114, 83.779747, 83.774114, 800.000000, 800.053793, 800.000000, 83.879607, 0.099842, -0.005635, 0.162006, 83.779747
10.229000, 83.774114, 83.779731, 83.774114, 800.000000, 800.053642, 800.000000, 83.879592, 0.099842, -0.005619, 0.162001, 83.779731
10.230000, 83.774114, 83.779715, 83.774114, 800.000000, 800.053491, 800.000000, 83.879576, 0.099843, -0.005603, 0.161995, 83.779715
10.231000, 83.774114, 83.779700, 83.774114, 800.000000, 800.053341, 800.000000, 83.879561, 0.099843, -0.005587, 0.161990, 83.779700
10.232000, 83.774114, 83.779684, 83.774114, 800.000000, 800.053192, 800.000000, 83.879546, 0.099844, -0.005572, 0.161984, 83.779684
10.233000, 83.774114, 83.779668, 83.774114, 800.000000, 800.053043, 800.000000, 83.879531, 0.099844, -0.005556, 0.161978, 83.779668
10.234000, 83.774114, 83.779653, 83.774114, 800.000000, 800.052894, 800.000000, 83.879515, 0.099844, -0.005540, 0.161973, 83.779653
10.235000, 83.774114, 83.779637, 83.774114, 800.000000, 800.052746, 800.000000, 83.879500, 0.099845, -0.005525, 0.161967, 83.779637
10.236000, 83.774114, 83.779622, 83.774114, 800.000000, 800.052598, 800.000000, 83.879485, 0.099845, -0.005509, 0.161962, 83.779622
10.237000, 83.774114, 83.779606, 83.774114, 800.000000, 800.052450, 800.000000, 83.879470, 0.099846, -0.005494, 0.161956, 83.779606
10.238000, 83.774114, 83.779591, 83.774114, 800.000000, 800.052303, 800.000000, 83.879455, 0.099846, -0.005479, 0.161951, 83.779591
10.239000, 83.774114, 83.779575, 83.774114, 800.000000, 800.052156, 800.000000, 83.879440, 0.099847, -0.005463, 0.161945, 83.779575
10.240000, 83.774114, 83.779560, 83.774114, 800.000000, 800.052010, 800.000000, 83.879425, 0.099847, -0.005448, 0.161940, 83.779560
10.241000, 83.774114, 83.779545, 83.774114, 800.000000, 800.051864, 800.000000, 83.879410, 0.099848, -0.005433, 0.161935, 83.779545
10.242000, 83.774114, 83.779530, 83.774114, 800.000000, 800.051719, 800.000000, 83.879395, 0.099848, -0.005417, 0.161929, 83.779530
10.243000, 83.774114, 83.779514, 83.774114, 800.000000, 800.051574, 800.000000, 83.879381, 0.099848, -0.005402, 0.161924, 83.779514
10.244000, 83.774114, 83.779499, 83.774114, 800.000000, 800.051429, 800.000000, 83.879366, 0.099849, -0.005387, 0.161918, 83.779499
10.245000, 83.774114, 83.779484, 83.774114, 800.000000, 800.051285, 800.000000, 83.879351, 0.099849, -0.005372, 0.161913, 83.779484
10.246000, 83.774114, 83.779469, 83.774114, 800.000000, 800.051141, 800.000000, 83.879336, 0.099850, -0.005357, 0.161908, 83.779469
10.247000, 83.774114, 83.779454, 83.774114, 800.000000, 800.050998, 800.000000, 83.879322, 0.099850, -0.005342, 0.161902, 83.779454
10.248000, 83.774114, 83.779439, 83.774114, 800.000000, 800.050855, 800.000000, 83.879307, 0.099850, -0.005327, 0.161897, 83.779439
10.249000, 83.774114, 83.779424, 83.774114, 800.000000, 800.050712, 800.000000, 83.879293, 0.099851, -0.005312, 0.161892, 83.779424
10.250000, 83.774114, 83.779409, 83.774114, 800.000000, 800.050570, 800.000000, 83.879278, 0.099851, -0.005297, 0.161886, 83.779409
10.251000, 83.774114, 83.779394, 83.774114, 800.000000, 800.050428, 800.000000, 83.879264, 0.099852, -0.005282, 0.161881, 83.779394
10.252000, 83.774114, 83.779380, 83.774114, 800.000000, 800.050287, 800.000000, 83.879249, 0.099852, -0.005267, 0.161876, 83.779380
10.253000, 83.774114, 83.779365, 83.774114, 800.000000, 800.050146, 800.000000, 83.879235, 0.099853, -0.005253, 0.161870, 83.779365
10.254000, 83.774114, 83.779350, 83.774114, 800.000000, 800.050005, 800.000000, 83.879220, 0.099853, -0.005238, 0.161865, 83.779350
10.255000, 83.774114, 83.779335, 83.774114, 800.000000, 800.049865, 800.000000, 83.879206, 0.099853, -0.005223, 0.161860, 83.779335
10.256000, 83.774114, 83.779321, 83.774114, 800.000000, 800.049725, 800.000000, 83.879192, 0.099854, -0.005209, 0.161855, 83.779321
10.257000, 83.774114, 83.779306, 83.774114, 800.000000, 800.049586, 800.000000, 83.879178, 0.099854, -0.005194, 0.161850, 83.779306
10.258000, 83.774114, 83.779292, 83.774114, 800.000000, 800.049447, 800.000000, 83.879163, 0.099855, -0.005179, 0.161844, 83.779292
10.259000, 83.774114, 83.779277, 83.774114, 800.000000, 800.049308, 800.000000, 83.879149, 0.099855, -0.005165, 0.161839, 83.779277
10.260000, 83.774114, 83.779263, 83.774114, 800.000000, 800.049170, 800.000000, 83.879135, 0.099855, -0.005150, 0.161834, 83.779263
10.261000, 83.774114, 83.779248, 83.774114, 800.000000, 800.049032, 800.000000, 83.879121, 0.099856, -0.005136, 0.161829, 83.779248
10.262000, 83.774114, 83.779234, 83.774114, 800.000000, 800.048895, 800.000000, 83.879107, 0.099856, -0.005122, 0.161824, 83.779234
10.263000, 83.774114, 83.779220, 83.774114, 800.000000, 800.048758, 800.000000, 83.879093, 0.099857, -0.005107, 0.161819, 83.779220
10.264000, 83.774114, 83.779205, 83.774114, 800.000000, 800.048621, 800.000000, 83.879079, 0.099857, -0.005093, 0.161814, 83.779205
10.265000, 83.774114, 83.779191, 83.774114, 800.000000, 800.048484, 800.000000, 83.879065, 0.099857, -0.005079, 0.161808, 83.779191
10.266000, 83.774114, 83.779177, 83.774114, 800.000000, 800.048349, 800.000000, 83.879051, 0.099858, -0.005064, 0.161803, 83.779177
10.267000, 83.774114, 83.779162, 83.774114, 800.000000, 800.048213, 800.000000, 83.879037, 0.099858, -0.005050, 0.161798, 83.779162
10.268000, 83.774114, 83.779148, 83.774114, 800.000000, 800.048078, 800.000000, 83.879024, 0.099859, -0.005036, 0.161793, 83.779148
10.269000, 83.774114, 83.779134, 83.774114, 800.000000, 800.047943, 800.000000, 83.879010, 0.099859, -0.005022, 0.161788, 83.779134
10.270000, 83.774114, 83.779120, 83.774114, 800.000000, 800.047809, 800.000000, 83.878996, 0.099859, -0.005008, 0.161783, 83.779120
10.271000, 83.774114, 83.779106, 83.774114, 800.000000, 800.047674, 800.000000, 83.878982, 0.099860, -0.004994, 0.161778, 83.779106
10.272000, 83.774114, 83.779092, 83.774114, 800.000000, 800.047541, 800.000000, 83.878969, 0.099860, -0.004980, 0.161773, 83.779092
10.273000, 83.774114, 83.779078, 83.774114, 800.000000, 800.047407, 800.000000, 83.878955, 0.099861, -0.004966, 0.161768, 83.779078
10.274000, 83.774114, 83.779064, 83.774114, 800.000000, 800.047275, 800.000000, 83.878941, 0.099861, -0.004952, 0.161763, 83.779064
10.275000, 83.774114, 83.779050, 83.774114, 800.000000, 800.047142, 800.000000, 83.878928, 0.099861, -0.004938, 0.161758, 83.779050
10.276000, 83.774114, 83.779036, 83.774114, 800.000000, 800.047010, 800.000000, 83.878914, 0.099862, -0.004924, 0.161753, 83.779036
10.277000, 83.774114, 83.779023, 83.774114, 800.000000, 800.046878, 800.000000, 83.878901, 0.099862, -0.004910, 0.161749, 83.779023
10.278000, 83.774114, 83.779009, 83.774114, 800.000000, 800.046747, 800.000000, 83.878888, 0.099863, -0.004897, 0.161744, 83.779009
10.279000, 83.774114, 83.778995, 83.774114, 800.000000, 800.046615, 800.000000, 83.878874, 0.099863, -0.004883, 0.161739, 83.778995
10.280000, 83.774114, 83.778982, 83.774114, 800.000000, 800.046485, 800.000000, 83.878861, 0.099863, -0.004869, 0.161734, 83.778982
10.281000, 83.774114, 83.778968, 83.774114, 800.000000, 800.046354, 800.000000, 83.878848, 0.099864, -0.004855, 0.161729, 83.778968
10.282000, 83.774114, 83.778954, 83.774114, 800.000000, 800.046224, 800.000000, 83.878834, 0.099864, -0.004842, 0.161724, 83.778954
10.283000, 83.774114, 83.778941, 83.774114, 800.000000, 800.046095, 800.000000, 83.878821, 0.099864, -0.004828, 0.161719, 83.778941
10.284000, 83.774114, 83.778927, 83.774114, 800.000000, 800.045966, 800.000000, 83.878808, 0.099865, -0.004815, 0.161714, 83.778927
10.285000, 83.774114, 83.778914, 83.774114, 800.000000, 800.045837, 800.000000, 83.878795, 0.099865, -0.004801, 0.161710, 83.778914
10.286000, 83.774114, 83.778900, 83.774114, 800.000000, 800.045708, 800.000000, 83.878782, 0.099866, -0.004788, 0.161705, 83.778900
10.287000, 83.774114, 83.778887, 83.774114, 800.000000, 800.045580, 800.000000, 83.878768, 0.099866, -0.004774, 0.161700, 83.778887
10.288000, 83.774114, 83.778873, 83.774114, 800.000000, 800.045452, 800.000000, 83.878755, 0.099866, -0.004761, 0.161695, 83.778873
10.289000, 83.774114, 83.778860, 83.774114, 800.000000, 800.045325, 800.000000, 83.878742, 0.099867, -0.004748, 0.161691, 83.778860
10.290000, 83.774114, 83.778847, 83.774114, 800.000000, 800.045198, 800.000000, 83.878729, 0.099867, -0.004734, 0.161686, 83.778847
10.291000, 83.774114, 83.778833, 83.774114, 800.000000, 800.045071, 800.000000, 83.878716, 0.099867, -0.004721, 0.161681, 83.778833
10.292000, 83.774114, 83.778820, 83.774114, 800.000000, 800.044945, 800.000000, 83.878704, 0.099868, -0.004708, 0.161676, 83.778820
10.293000, 83.774114, 83.778807, 83.774114, 800.000000, 800.044819, 800.000000, 83.878691, 0.099868, -0.004695, 0.161672, 83.778807
10.294000, 83.774114, 83.778794, 83.774114, 800.000000, 800.044693, 800.000000, 83.878678, 0.099869, -0.004681, 0.161667, 83.778794
10.295000, 83.774114, 83.778781, 83.774114, 800.000000, 800.044568, 800.000000, 83.878665, 0.099869, -0.004668, 0.161662, 83.778781
10.296000, 83.774114, 83.778768, 83.774114, 800.000000, 800.044443, 800.000000, 83.878652, 0.099869, -0.004655, 0.161658, 83.778768
10.297000, 83.774114, 83.778755, 83.774114, 800.000000, 800.044318, 800.000000, 83.878640, 0.099870, -0.004642, 0.161653, 83.778755
10.298000, 83.774114, 83.778742, 83.774114, 800.000000, 800.044194, 800.000000, 83.878627, 0.099870, -0.004629, 0.161648, 83.778742
10.299000, 83.774114, 83.778729, 83.774114, 800.000000, 800.044070, 800.000000, 83.878614, 0.099870, -0.004616, 0.161644, 83.778729
10.300000, 83.774114, 83.778716, 83.774114, 800.000000, 800.043946, 800.000000, 83.878602, 0.099871, -0.004603, 0.161639, 83.778716
10.301000, 83.774114, 83.778703, 83.774114, 800.000000, 800.043823, 800.000000, 83.878589, 0.099871, -0.004590, 0.161635, 83.778703
10.302000, 83.774114, 83.778690, 83.774114, 800.000000, 800.043700, 800.000000, 83.878576, 0.099872, -0.004577, 0.161630, 83.778690
10.303000, 83.774114, 83.778677, 83.774114, 800.000000, 800.043578, 800.000000, 83.878564, 0.099872, -0.004565, 0.161625, 83.778677
10.304000, 83.774114, 83.778664, 83.774114, 800.000000, 800.043455, 800.000000, 83.878551, 0.099872, -0.004552, 0.161621, 83.778664
10.305000, 83.774114, 83.778652, 83.774114, 800.000000, 800.043334, 800.000000, 83.878539, 0.099873, -0.004539, 0.161616, 83.778652
10.306000, 83.774114, 83.778639, 83.774114, 800.000000, 800.043212, 800.000000, 83.878527, 0.099873, -0.004526, 0.161612, 83.778639
10.307000, 83.774114, 83.778626, 83.774114, 800.000000, 800.043091, 800.000000, 83.878514, 0.099873, -0.004514, 0.161607, 83.778626
10.308000, 83.774114, 83.778613, 83.774114, 800.000000, 800.042970, 800.000000, 83.878502, 0.099874, -0.004501, 0.161603, 83.778613
10.309000, 83.774114, 83.778601, 83.774114, 800.000000, 800.042850, 800.000000, 83.878490, 0.099874, -0.004488, 0.161598, 83.778601
10.310000, 83.774114, 83.778588, 83.774114, 800.000000, 800.042729, 800.000000, 83.878477, 0.099874, -0.004476, 0.161594, 83.778588
10.311000, 83.774114, 83.778576, 83.774114, 800.000000, 800.042610, 800.000000, 83.878465, 0.099875, -0.004463, 0.161589, 83.778576
10.312000, 83.774114, 83.778563, 83.774114, 800.000000, 800.042490, 800.000000, 83.878453, 0.099875, -0.004451, 0.161585, 83.778563
10.313000, 83.774114, 83.778551, 83.774114, 800.000000, 800.042371, 800.000000, 83.878441, 0.099875, -0.004438, 0.161580, 83.778551
10.314000, 83.774114, 83.778538, 83.774114, 800.000000, 800.042252, 800.000000, 83.878429, 0.099876, -0.004426, 0.161576, 83.778538
10.315000, 83.774114, 83.778526, 83.774114, 800.000000, 800.042134, 800.000000, 83.878417, 0.099876, -0.004413, 0.161572, 83.778526
10.316000, 83.774114, 83.778514, 83.774114, 800.000000, 800.042016, 800.000000, 83.878404, 0.099876, -0.004401, 0.161567, 83.778514
10.317000, 83.774114, 83.778501, 83.774114, 800.000000, 800.041898, 800.000000, 83.878392, 0.099877, -0.004389, 0.161563, 83.778501
10.318000, 83.774114, 83.778489, 83.774114, 800.000000, 800.041780, 800.000000, 83.878380, 0.099877, -0.004376, 0.161558, 83.778489
10.319000, 83.774114, 83.778477, 83.774114, 800.000000, 800.041663, 800.000000, 83.878368, 0.099877, -0.004364, 0.161554, 83.778477
10.320000, 83.774114, 83.778464, 83.774114, 800.000000, 800.041546, 800.000000, 83.878357, 0.099878, -0.004352, 0.161550, 83.778464
10.321000, 83.774114, 83.778452, 83.774114, 800.000000, 800.041430, 800.000000, 83.878345, 0.099878, -0.004340, 0.161545, 83.778452
10.322000, 83.774114, 83.778440, 83.774114, 800.000000, 800.041314, 800.000000, 83.878333, 0.099879, -0.004327, 0.161541, 83.778440
10.323000, 83.774114, 83.778428, 83.774114, 800.000000, 800.041198, 800.000000, 83.878321, 0.099879, -0.004315, 0.161537, 83.778428
10.324000, 83.774114, 83.778416, 83.774114, 800.000000, 800.041082, 800.000000, 83.878309, 0.099879, -0.004303, 0.161532, 83.778416
10.325000, 83.774114, 83.778404, 83.774114, 800.000000, 800.040967, 800.000000, 83.878297, 0.099880, -0.004291, 0.161528, 83.778404
10.326000, 83.774114, 83.778392, 83.774114, 800.000000, 800.040852, 800.000000, 83.878286, 0.099880, -0.004279, 0.161524, 83.778392
10.327000, 83.774114, 83.778380, 83.774114, 800.000000, 800.040738, 800.000000, 83.878274, 0.099880, -0.004267, 0.161519, 83.778380
10.328000, 83.774114, 83.778368, 83.774114, 800.000000, 800.040623, 800.000000, 83.878262, 0.099881, -0.004255, 0.161515, 83.778368
10.329000, 83.774114, 83.778356, 83.774114, 800.000000, 800.040510, 800.000000, 83.878251, 0.099881, -0.004243, 0.161511, 83.778356
10.330000, 83.774114, 83.778344, 83.774114, 800.000000, 800.040396, 800.000000, 83.878239, 0.099881, -0.004231, 0.161507, 83.778344
10.331000, 83.774114, 83.778332, 83.774114, 800.000000, 800.040283, 800.000000, 83.878227, 0.099882, -0.004219, 0.161503, 83.778332
10.332000, 83.774114, 83.778320, 83.774114, 800.000000, 800.040170, 800.000000, 83.878216, 0.099882, -0.004208, 0.161498, 83.778320
10.333000, 83.774114, 83.778308, 83.774114, 800.000000, 800.040057, 800.000000, 83.878204, 0.099882, -0.004196, 0.161494, 83.778308
10.334000, 83.774114, 83.778297, 83.774114, 800.000000, 800.039945, 800.000000, 83.878193, 0.099883, -0.004184, 0.161490, 83.778297
10.335000, 83.774114, 83.778285, 83.774114, 800.000000, 800.039833, 800.000000, 83.878182, 0.099883, -0.004172, 0.161486, 83.778285
10.336000, 83.774114, 83.778273, 83.774114, 800.000000, 800.039721, 800.000000, 83.878170, 0.099883, -0.004161, 0.161482, 83.778273
10.337000, 83.774114, 83.778262, 83.774114, 800.000000, 800.039610, 800.000000, 83.878159, 0.099884, -0.004149, 0.161477, 83.778262
10.338000, 83.774114, 83.778250, 83.774114, 800.000000, 800.039499, 800.000000, 83.878147, 0.099884, -0.004137, 0.161473, 83.778250
